"ObjectID","ObjectOld","GlobalID","LIZARDNUMBER","HESU.old","Site","DATE","Observer","DetectionType","ShelterAspect","Notes","CreationDate","Creator","EditDate","Editor","EASTING","NORTHING","x","y","Notes2"
1047,1047,"a0467a57-ac43-4de0-a77f-ae6a38d88dd4","hesuca16","hesuc16","Calico",2019-04-11 21:15:00,"jvanas","visual",NA,"Utm 
0642518
4002888
Basking
1/3 up slope
Across from fence end E Kraft ","4/12/19 3:18","NDOWherps","4/12/19 3:18","NDOWherps",642518,4002888,NA,NA,""
1057,1057,"23334cb8-123f-4e9e-9960-70398e95380c","hesuca16","hesuc16","Calico",2019-04-15 20:00:00,"jvanas","visual",NA,"Utm
06423430
4002483
Under shed
Scared out baby cottontail and 2 adults 
","4/16/19 15:22","NDOWherps","4/16/19 15:22","NDOWherps",642430,4002483,NA,NA,""
1070,1070,"e6424180-0cd0-4408-90cc-a1bc249b11f9","hesuca16","hesuc16","Calico",2019-04-23 16:52:00,"jvanas","visual",NA,"Utm 
0642470
4002617
Surface active
Heading to 1220 Calico Dr back junkyard ","4/24/19 0:26","NDOWherps","4/24/19 0:26","NDOWherps",642470,4002617,NA,NA,""
1078,1078,"e9fe355f-1a79-4549-998a-cf217d985b62","hesuca16","hesuc16","Calico",2019-04-28 15:36:00,"jvanas","radio",193,"High E. Kraft. Rock burrow. ","4/28/19 22:40","NDOWherps","4/28/19 22:40","NDOWherps",642570,4002923,NA,NA,""
1114,1114,"a48be051-387d-4819-9a60-f8eff8d140ad","hesuca16","hesuc16","Calico",2019-05-06 15:38:00,"jvanas","visual",NA,"Utm 
0642115
4002836
Went in tortoise den
Tortoise chased out","5/6/19 18:35","NDOWherps","5/6/19 18:35","NDOWherps",642115,4002836,NA,NA,""
1118,1118,"28ed52b4-391c-43b6-a934-c9c685823874","hesuca16","hesuc16","Calico",2019-05-07 16:49:00,"jvanas","visual",NA,"Utm 
0642171
4002839
By Cube
Surface active ","5/7/19 19:15","NDOWherps","5/7/19 19:15","NDOWherps",642171,4002839,NA,NA,""
1126,1126,"cd0b1d37-77ed-4c08-9419-8bc9474e1a06","hesuca16","hesuc16","Calico",2019-05-08 18:33:00,"scohen","radio",72,"Visible in shelter.","5/10/19 5:46","NDOWherps","5/10/19 5:46","NDOWherps",642546,4002845,NA,NA,""
1142,1142,"7abe74c9-52ca-4dc7-a141-04f9554b4891","hesuca16","hesuc16","Calico",2019-05-13 15:45:00,"jvanas","visual",NA,"Surface active 
Utm 
0642241
4002664

","5/13/19 22:18","NDOWherps","5/13/19 22:18","NDOWherps",642241,4002664,NA,NA,""
1156,1156,"f471012c-2edf-4c24-a437-687fde4034f4","hesuca16","hesuc16","Calico",2019-05-15 17:12:00,"jvanas","visual",172,"Utm 
0642225
4002879
Shelter used last by C 13
","5/15/19 20:45","NDOWherps","5/15/19 20:45","NDOWherps",642225,4002879,NA,NA,""
1175,1175,"53e12672-8800-43f0-b284-e5924c0092dc","hesuca16","hesuc16","Calico",2019-05-21 17:05:00,"jvanas","visual",NA,"Utm
0642437
4002532
Surface active 
1220 Calico Dr  rear","5/21/19 21:14","NDOWherps","5/21/19 21:14","NDOWherps",642437,4002532,NA,NA,""
1207,1207,"94ec05fb-525e-470e-8121-2ab65e04edd3","hesuca16","hesuc16","Calico",2019-06-03 15:12:00,"jvanas","visual",186,"Utm 
0642411
4002856
By Plumbers crack ","6/3/19 18:20","NDOWherps","6/3/19 18:20","NDOWherps",642411,4002856,NA,NA,""
1239,1239,"fc882ddd-b60a-4ce9-84d6-ba815ff1d614","hesuca16","hesuc16","Calico",2019-06-10 14:01:00,"jvanas","radio",207,"Utm 
0642396
4002909
Belly tracks 
With C 15","6/10/19 23:56","NDOWherps","6/10/19 23:56","NDOWherps",642396,4002909,NA,NA,""
1255,1255,"c9c3fc2c-3855-4a6d-8839-407642d286fb","hesuca16","hesuc16","Calico",2019-06-13 14:21:00,"other","visual",191,"C16 and C15 in shelter together. 
","6/14/19 3:28","NDOWherps","6/14/19 3:28","NDOWherps",642507,4002787,NA,NA,""
1265,1265,"e88ff33d-95d1-475c-aab0-e8a5c235dd15","hesuca16","hesuc16","Calico",2019-06-18 02:35:00,"jvanas","radio",173,"Utm 
0642510
4002784","6/18/19 12:14","NDOWherps","6/18/19 12:14","NDOWherps",642510,4002784,NA,NA,""
1283,1283,"a23b4f31-036b-4820-8473-a64d4acd7aad","hesuca16","hesuc16","Calico",2019-06-20 12:32:00,"jvanas","radio",182,"Utm 
0642508
4002784
Baby Plumber Crack ","6/20/19 23:11","NDOWherps","6/20/19 23:11","NDOWherps",642508,4002784,NA,NA,""
1306,1306,"546fe7a1-34d8-4112-87d8-e909d756ea39","hesuca16","hesuc16","Calico",2019-06-21 01:51:00,"other","radio",183,"","6/23/19 19:46","NDOWherps","6/23/19 19:46","NDOWherps",642507,4002787,NA,NA,""
1302,1302,"487c59b7-bc65-4a77-a87c-67f949c16043","hesuca16","hesuc16","Calico",2019-06-22 16:04:00,"jvanas","radio",192,"Utm 
0642373
4002843","6/22/19 23:27","NDOWherps","6/22/19 23:27","NDOWherps",642373,4002843,NA,NA,""
1315,1315,"fd5e419f-731f-4879-93e6-e09e6b34e4d5","hesuca16","hesuc16","Calico",2019-06-25 19:02:00,"other","radio",20,"UTM: 0642262, 4002917","6/26/19 20:08","NDOWherps","6/26/19 20:08","NDOWherps",642262,4002917,NA,NA,""
1323,1323,"b9d9a96e-d8bf-46cb-a20c-d0eaebe622c0","hesuca16","hesuc16","Calico",2019-06-27 17:14:00,"other","radio",158,"","6/27/19 19:42","NDOWherps","6/27/19 19:42","NDOWherps",642304,4002848,NA,NA,""
1329,1329,"3f03639a-e162-4163-8396-1956038e1ffa","hesuca16","hesuc16","Calico",2019-06-28 13:06:00,"jvanas","radio",NA,"Utm 
0642401
4002838
","6/28/19 19:43","NDOWherps","6/28/19 19:43","NDOWherps",642401,4002838,NA,NA,""
1340,1340,"6cb4a236-514e-4213-a21c-cfcc571867c0","hesuca16","hesuc16","Calico",2019-07-05 14:20:00,"jvanas","radio",336,"Utm 
0642787
4002496
5th D Almost","7/5/19 18:51","NDOWherps","7/5/19 18:51","NDOWherps",642787,4002496,NA,NA,""
1359,1359,"8d47af06-c675-4e99-a515-4dee356cf536","hesuca16","hesuc16","Calico",2019-07-14 14:13:00,"jvanas","radio",339,"Utm 
0642787

4002498","7/14/19 15:56","NDOWherps","7/14/19 15:56","NDOWherps",642787,4002498,NA,NA,""
1396,NA,"110790ae-d4a6-4991-b72a-aef72317ad23","hesuca16","hesuc16","Calico",2019-09-05 19:39:00,"other","radio",347,"Deep in rock shelter. UTM: 0642875, 4003127","9/5/19 20:03","NDOWherps","9/5/19 20:03","NDOWherps",642875,4003127,NA,NA,""
1411,NA,"feedd610-1893-4d0c-998e-1a0cd89f3e14","hesuca16","hesuc16","Calico",2019-09-11 18:24:00,"other","radio",31,"UTM: 0642835, 4003065 (8m accuracy)","9/11/19 18:33","NDOWherps","9/11/19 18:33","NDOWherps",642835,4003065,NA,NA,""
1427,NA,"a882e565-4976-45e4-9413-b54f32050b79","hesuca16","hesuc16","Calico",2019-09-20 15:37:00,"other","radio",54,"UTM: 0642826, 4003071 (5m accuracy, more accurate than lat longs)","9/20/19 15:48","NDOWherps","9/20/19 15:48","NDOWherps",642826,4003071,NA,NA,""
1439,NA,"a763ca7d-db6a-4b1d-9041-053920e556cf","hesuca16","hesuc16","Calico",2019-09-25 15:50:00,"other","radio",12,"Same shelter as last time. ","9/25/19 16:03","NDOWherps","9/25/19 16:03","NDOWherps",642826,4003071,NA,NA,""
1453,NA,"3e1893d4-2fef-4907-a119-9f349cab1ea8","hesuca16","hesuc16","Calico",2019-10-03 18:09:00,"other","radio",99,"UTM:0642838, 4003052 (3m accuracy, more accurate than lat longs)","10/3/19 18:21","NDOWherps","10/3/19 18:21","NDOWherps",642838,4003052,NA,NA,""
1454,NA,"7d6e98c4-9e50-459a-9ef9-0647bd6f9477","hesuca16","hesuc16","Calico",2019-10-03 19:27:00,"other","radio",184,"Same shelter as last time. Lat long accuracy is lower this time. UTM: 0642624, 4003047 (7m accuracy, higher accuracy than lat longs)","10/3/19 19:36","NDOWherps","10/3/19 19:36","NDOWherps",642838,4003052,NA,NA,""
1467,NA,"1ad74f1c-9c90-4c5f-9e3c-4ba86df93e9c","hesuca16","hesuc16","Calico",2019-10-08 20:37:00,"other","radio",113,"Same shelter as last time.","10/8/19 20:48","NDOWherps","10/8/19 20:48","NDOWherps",642838,4003052,NA,NA,""
